Key,Value
0,"1. Historical site
2. Carnival
3. Factory
4. Forest
5. Cruise ship
6. Farm
7. Beach resort

I'm starting for Library"
16,"1. Sun
2. Waterfall
3. Cabin
4. Village
5. Daycare
6. Mountain
7. Studio
8. Countryside
9. Cafe
10. Farm market
11. Radio station
12. Ice cream parlor
13. Factory
14. Zoo
15. Rainforest
16. School

I'm en route to School"
0,"1. Sun
2. Waterfall
3. Cabin
4. Village
5. Daycare
6. Mountain
7. Studio
8. Countryside
9. Cafe
10. Farm market
11. Radio station
12. Ice cream parlor
13. Factory
14. Zoo
15. Rainforest

I'm traveling towards School"
4,"1. River
2. Office
3. Forest
4. School
5. Underground
6. Winery
7. Bakery
8. Skyscraper
9. Underwater cave
10. City
11. Lab
12. Wetland
13. Park
14. Town

I'm stepping towards School"
0,"1. River
2. Office
3. Forest
4. Underground
5. Winery
6. Bakery
7. Skyscraper
8. Underwater cave
9. City
10. Lab
11. Wetland
12. Park
13. Town

I'm moving towards School"
2,"1. Campsite
2. Ice cream parlor
3. Safari park
4. Amusement park
5. Historical site
6. Volcano
7. Suburb
8. Carnival
9. Farm market
10. Vineyard
11. Microbrewery
12. Jungle
13. Restaurant
14. River

I'm strolling to Ice cream parlor"
0,"1. Campsite
2. Safari park
3. Amusement park
4. Historical site
5. Volcano
6. Suburb
7. Carnival
8. Farm market
9. Vineyard
10. Microbrewery
11. Jungle
12. Restaurant
13. River

I'm going to Ice cream parlor"
8,"1. Wetland
2. Underground
3. Restaurant
4. Office
5. Countryside
6. Farm market
7. Gym
8. Jupiter
9. Castle
10. Spa
11. Village
12. Farm
13. Factory
14. Bakery
15. Wildlife sanctuary
16. Aquarium

I'm on the way to Jupiter"
0,"1. Wetland
2. Underground
3. Restaurant
4. Office
5. Countryside
6. Farm market
7. Gym
8. Castle
9. Spa
10. Village
11. Farm
12. Factory
13. Bakery
14. Wildlife sanctuary
15. Aquarium

I'm on the path to Jupiter"
2,"1. Moon
2. Rainforest
3. Suburb
4. Sun
5. School
6. City
7. Desert
8. Campsite
9. Radio station
10. Library
11. Village
12. Office building
13. Office

I'm on the path to Rainforest"
0,"1. Moon
2. Suburb
3. Sun
4. School
5. City
6. Desert
7. Campsite
8. Radio station
9. Library
10. Village
11. Office building
12. Office

I'm starting to Rainforest"
1,"1. Wildlife sanctuary
2. Art gallery
3. Office building
4. Island
5. Office
6. City
7. Hospital
8. Forest

I'm venturing to Wildlife sanctuary"
0,"1. Art gallery
2. Office building
3. Island
4. Office
5. City
6. Hospital
7. Forest

I'm traveling towards Wildlife sanctuary"
2,"1. Garden
2. Forest
3. Coffee shop

I'm making a trip to Forest"
0,"1. Garden
2. Coffee shop

I'm stepping to Forest"
20,"1. Lab
2. Castle
3. Cruise ship
4. Studio
5. Suburb
6. Historical site
7. Cabin
8. Forest
9. Rainforest
10. Garden
11. Underwater cave
8. Forest
13. Farmers' market
14. Wetland
15. Haunted house
16. Ice cream parlor
17. Planetarium
18. Television studio
19. University
20. Stadium

I'm making a trip towards Stadium"
0,"1. Lab
2. Castle
3. Cruise ship
4. Studio
5. Suburb
6. Historical site
7. Cabin
8. Forest
9. Rainforest
10. Garden
11. Underwater cave
8. Forest
13. Farmers' market
14. Wetland
15. Haunted house
16. Ice cream parlor
17. Planetarium
18. Television studio
19. University

I'm walking to Stadium"
12,"1. Office
2. Campsite
3. Jungle
4. Carnival
5. Lab
6. Concert hall
7. Cemetery
8. Farm market
9. Forest
10. Space station
11. Amusement park
12. Airport
13. Rainforest
14. Skyscraper
15. Island
16. Wildlife sanctuary
9. Forest
18. Jupiter
19. Suburb

I'm heading to Airport"
0,"1. Office
2. Campsite
3. Jungle
4. Carnival
5. Lab
6. Concert hall
7. Cemetery
8. Farm market
9. Forest
10. Space station
11. Amusement park
12. Rainforest
13. Skyscraper
14. Island
15. Wildlife sanctuary
9. Forest
17. Jupiter
18. Suburb

I'm preparing to head to Airport"
3,"1. Amusement park
2. Winery
3. Workshop
4. Ski resort
5. Sun
6. Bakery
7. Castle

I am en route to Workshop"
0,"1. Amusement park
2. Winery
3. Ski resort
4. Sun
5. Bakery
6. Castle

I'm about to go to Workshop"
11,"1. Hospital
2. Park
3. Concert hall
4. Sculpture park
5. Historical site
6. Planetarium
7. Winery
8. Farmers' market
9. Suburb
10. River
11. Sun
12. Space station
13. Television studio
14. Mountain
15. Volcano
16. Orchard

I'm venturing to Sun"
0,"1. Hospital
2. Park
3. Concert hall
4. Sculpture park
5. Historical site
6. Planetarium
7. Winery
8. Farmers' market
9. Suburb
10. River
11. Space station
12. Television studio
13. Mountain
14. Volcano
15. Orchard

I'm heading to Sun"
7,"1. Underwater cave
2. Stadium
3. Shopping mall
4. Spa
5. Campsite
6. Circus
7. Sculpture park
8. Moon
9. Volcano
10. Ice cream parlor
11. Orchard
12. Cave
13. Gym
14. Island
15. Movie theater
16. Rainforest
17. Sun
18. Desert
19. Airport

I go to Sculpture park"
0,"1. Underwater cave
2. Stadium
3. Shopping mall
4. Spa
5. Campsite
6. Circus
7. Moon
8. Volcano
9. Ice cream parlor
10. Orchard
11. Cave
12. Gym
13. Island
14. Movie theater
15. Rainforest
16. Sun
17. Desert
18. Airport

I'm navigating to Sculpture park"
3,"1. Cabin
2. Forest
3. Beach
4. Cave
5. Observatory
6. Hospital

I make my way to Beach"
0,"1. Cabin
2. Forest
3. Cave
4. Observatory
5. Hospital

I'm advancing to Beach"
1,"1. Sculpture park
2. Campsite
3. Amusement park
4. Forest
5. Gym
6. Lighthouse
7. Radio station

I'm traveling towards Sculpture park"
0,"1. Campsite
2. Amusement park
3. Forest
4. Gym
5. Lighthouse
6. Radio station

I proceed to Sculpture park"
9,"1. Jupiter
2. Town
3. Movie theater
4. Museum
5. Factory
6. Farm
7. Coffee shop
8. Planet
9. College
10. Lighthouse

I head to College"
0,"1. Jupiter
2. Town
3. Movie theater
4. Museum
5. Factory
6. Farm
7. Coffee shop
8. Planet
9. Lighthouse

I start for College"
3,"1. Jungle
2. River
3. Desert
4. Studio
5. Movie theater
6. Cave
7. Ski resort
8. Planetarium
9. Lighthouse
10. Shopping mall
11. Factory

I journey to Desert"
0,"1. Jungle
2. River
3. Studio
4. Movie theater
5. Cave
6. Ski resort
7. Planetarium
8. Lighthouse
9. Shopping mall
10. Factory

I'm moving to Desert"
2,"1. Zoo
2. Space station
3. Art gallery
4. Concert hall
5. Wetland
6. Airport
7. Carnival
8. Factory
9. Sun
10. Vineyard
11. Spa
12. Daycare

I'm preparing to head to Space station"
0,"1. Zoo
2. Art gallery
3. Concert hall
4. Wetland
5. Airport
6. Carnival
7. Factory
8. Sun
9. Vineyard
10. Spa
11. Daycare

I'm moving towards Space station"
1,"1. College
2. Kindergarten
3. Office building
4. Factory
5. Farm market
6. Spa
7. Coffee shop
8. Countryside
9. Museum
10. Ski resort
11. Town

I'm about to set off to College"
0,"1. Kindergarten
2. Office building
3. Factory
4. Farm market
5. Spa
6. Coffee shop
7. Countryside
8. Museum
9. Ski resort
10. Town

I'm moving towards College"
4,"1. Concert hall
2. Radio station
3. Aquarium
4. Forest
5. Cafe

I'm journeying to Forest"
0,"1. Concert hall
2. Radio station
3. Aquarium
4. Cafe

I'm venturing to Forest"
16,"1. Factory
2. Campsite
3. Sculpture park
4. Castle
5. Lighthouse
6. Farm
7. Radio station
8. Amusement park
9. Circus
10. Cemetery
11. Town
12. Zoo
13. Haunted house
14. Museum
15. Concert hall
16. Beach
17. Wildlife sanctuary

I'm moving towards Beach"
0,"1. Factory
2. Campsite
3. Sculpture park
4. Castle
5. Lighthouse
6. Farm
7. Radio station
8. Amusement park
9. Circus
10. Cemetery
11. Town
12. Zoo
13. Haunted house
14. Museum
15. Concert hall
16. Wildlife sanctuary

I'm off to Beach"
6,"1. Moon
2. Stadium
3. Garden
4. Space station
5. Carnival
6. Botanical garden
7. Orchard
8. Cemetery
9. Castle
10. University
11. Vineyard
12. Cabin

I'm moving to Botanical garden"
0,"1. Moon
2. Stadium
3. Garden
4. Space station
5. Carnival
6. Orchard
7. Cemetery
8. Castle
9. University
10. Vineyard
11. Cabin

I'm advancing to Botanical garden"
8,"1. Countryside
2. Museum
3. Sculpture park
4. Town
5. School
6. Vineyard
7. Workshop
8. Movie theater
9. Farmers' market
10. Beach resort
11. Airport
12. Wildlife sanctuary
13. Carnival
14. Radio station

I'm navigating to Movie theater"
0,"1. Countryside
2. Museum
3. Sculpture park
4. Town
5. School
6. Vineyard
7. Workshop
8. Farmers' market
9. Beach resort
10. Airport
11. Wildlife sanctuary
12. Carnival
13. Radio station

I'm stepping towards Movie theater"
2,"1. Safari park
2. Lighthouse
3. Restaurant
4. Sun
5. Observatory
6. Cave
7. Bakery

I'm preparing to head to Lighthouse"
0,"1. Safari park
2. Restaurant
3. Sun
4. Observatory
5. Cave
6. Bakery

I'm off to Lighthouse"
4,"1. Town
2. Observatory
3. Library
4. Jupiter
5. Bakery

I'm moving to Jupiter"
0,"1. Town
2. Observatory
3. Library
4. Bakery

I'm setting out for Jupiter"
11,"1. Underground
2. City
3. Cave
4. Amusement park
5. Studio
6. Park
7. Carnival
8. Movie theater
9. Cruise ship
10. Office building
11. Television studio

I'm taking a journey to Television studio"
0,"1. Underground
2. City
3. Cave
4. Amusement park
5. Studio
6. Park
7. Carnival
8. Movie theater
9. Cruise ship
10. Office building

I'm navigating to Television studio"
2,"1. Art gallery
2. Stadium
3. Cinema
4. Jungle
5. Cruise ship
4. Jungle
7. Cave
8. Factory
9. Volcano
10. Suburb
11. Wetland

I'm entering Stadium"
0,"1. Art gallery
2. Cinema
3. Jungle
4. Cruise ship
3. Jungle
6. Cave
7. Factory
8. Volcano
9. Suburb
10. Wetland

I'm venturing to Stadium"
4,"1. Skyscraper
2. Factory
3. Jupiter
4. Microbrewery

I'm about to head to Microbrewery"
0,"1. Skyscraper
2. Factory
3. Jupiter

I'm on my way to Microbrewery"
16,"1. Botanical garden
2. Lake
3. Hospital
4. Radio station
5. Vineyard
6. Farm market
7. Cemetery
8. Skyscraper
9. Bookstore
10. Bakery
11. Zoo
12. Haunted house
13. Ski resort
14. Forest
15. Island
16. Lighthouse

I'm marching to Lighthouse"
0,"1. Botanical garden
2. Lake
3. Hospital
4. Radio station
5. Vineyard
6. Farm market
7. Cemetery
8. Skyscraper
9. Bookstore
10. Bakery
11. Zoo
12. Haunted house
13. Ski resort
14. Forest
15. Island

I'm going to Lighthouse"
7,"1. Factory
2. Coffee shop
3. Airport
4. Vineyard
5. City
6. Historical site
7. Cruise ship
8. Microbrewery
9. Castle
10. Kindergarten

I'm on the path to Cruise ship"
0,"1. Factory
2. Coffee shop
3. Airport
4. Vineyard
5. City
6. Historical site
7. Microbrewery
8. Castle
9. Kindergarten

I'm about to set off to Cruise ship"
3,"1. Workshop
2. Cafe
3. Lighthouse
4. Concert hall
5. Campsite
6. Mountain

I'm preparing to head to Lighthouse"
0,"1. Workshop
2. Cafe
3. Concert hall
4. Campsite
5. Mountain

I make my way to Lighthouse"
2,"1. Forest
2. Lab

I'm heading to Lab"
0,"1. Forest

I set off for Lab"
13,"1. University
2. Lake
3. Office
4. Hospital
5. Cafe
6. Space station
7. Stadium
8. Museum
9. Circus
10. Planetarium
11. Moon
12. Train station
13. Daycare
14. Desert
15. Underground
16. Coffee shop
17. Safari park
18. Jupiter
19. Cemetery
20. Sun

I'm departing towards Daycare"
0,"1. University
2. Lake
3. Office
4. Hospital
5. Cafe
6. Space station
7. Stadium
8. Museum
9. Circus
10. Planetarium
11. Moon
12. Train station
13. Desert
14. Underground
15. Coffee shop
16. Safari park
17. Jupiter
18. Cemetery
19. Sun

I visit Daycare"
2,"1. Winery
2. Ski resort
3. Zoo

I proceed to Ski resort"
0,"1. Winery
2. Zoo

I depart for Ski resort"
1,"1. Ski resort
2. Observatory
3. Historical site
4. Amusement park
5. Factory
6. Microbrewery
7. Cave
8. Island
9. Orchard
5. Factory
11. Cruise ship
12. Castle
13. Lake
14. Desert

I venture to Ski resort"
0,"1. Observatory
2. Historical site
3. Amusement park
4. Factory
5. Microbrewery
6. Cave
7. Island
8. Orchard
4. Factory
10. Cruise ship
11. Castle
12. Lake
13. Desert

I'm strolling to Ski resort"
1,"1. Art gallery
2. Library
3. Lighthouse
4. Underwater cave
5. Waterfall
6. Winery
7. Mountain
8. Jupiter
9. Museum

I'm departing for Art gallery"
0,"1. Library
2. Lighthouse
3. Underwater cave
4. Waterfall
5. Winery
6. Mountain
7. Jupiter
8. Museum

I'm journeying to Art gallery"
8,"1. Aquarium
2. Orchard
3. Cafe
4. Park
5. City
6. Underground
7. Cabin
8. Bakery
9. Planet
10. Cave
11. Observatory
12. Restaurant
13. Space station
14. Cemetery
15. Lighthouse
16. Workshop

I'm making a trip to Bakery"
0,"1. Aquarium
2. Orchard
3. Cafe
4. Park
5. City
6. Underground
7. Cabin
8. Planet
9. Cave
10. Observatory
11. Restaurant
12. Space station
13. Cemetery
14. Lighthouse
15. Workshop

I'm on the path to Bakery"
14,"1. Jungle
2. Television studio
3. Lab
1. Jungle
5. Radio station
6. Observatory
7. Stadium
8. Planet
9. Ice cream parlor
10. Moon
11. Train station
12. Shopping mall
13. Countryside
14. Safari park
15. Concert hall
16. Historical site
17. Bookstore

I'm en route to Safari park"
0,"1. Jungle
2. Television studio
3. Lab
1. Jungle
5. Radio station
6. Observatory
7. Stadium
8. Planet
9. Ice cream parlor
10. Moon
11. Train station
12. Shopping mall
13. Countryside
14. Concert hall
15. Historical site
16. Bookstore

I march to Safari park"
3,"1. Village
2. Desert
3. Factory
4. Hospital
5. Winery
6. Campsite

I navigate to Factory"
0,"1. Village
2. Desert
3. Hospital
4. Winery
5. Campsite

I'm moving to Factory"
13,"1. Studio
2. Cemetery
3. Lighthouse
4. Museum
5. Television studio
6. Haunted house
7. Gym
8. Space station
9. Concert hall
10. Amusement park
11. Countryside
12. Vineyard
13. Jungle
14. Castle
15. Forest

I'm about to head to Jungle"
0,"1. Studio
2. Cemetery
3. Lighthouse
4. Museum
5. Television studio
6. Haunted house
7. Gym
8. Space station
9. Concert hall
10. Amusement park
11. Countryside
12. Vineyard
13. Castle
14. Forest

I'm starting for Jungle"
1,"1. Orchard
2. Factory
3. Town
4. Concert hall
5. Waterfall
6. Wildlife sanctuary
7. Carnival
8. Wetland
9. Coffee shop
10. Microbrewery
11. Gym
12. Beach
13. Farm market
14. Lab

I'm preparing to head to Orchard"
0,"1. Factory
2. Town
3. Concert hall
4. Waterfall
5. Wildlife sanctuary
6. Carnival
7. Wetland
8. Coffee shop
9. Microbrewery
10. Gym
11. Beach
12. Farm market
13. Lab

I'm navigating towards Orchard"
5,"1. Farm market
2. Gym
3. Amusement park
4. Observatory
5. Rainforest
6. Botanical garden
7. Safari park
8. Wildlife sanctuary
9. University
10. Cruise ship
11. Desert
12. Zoo
13. Garden
14. Forest
15. Coffee shop
16. Bookstore
17. Waterfall

I'm stepping to Rainforest"
0,"1. Farm market
2. Gym
3. Amusement park
4. Observatory
5. Botanical garden
6. Safari park
7. Wildlife sanctuary
8. University
9. Cruise ship
10. Desert
11. Zoo
12. Garden
13. Forest
14. Coffee shop
15. Bookstore
16. Waterfall

I'm departing to Rainforest"
3,"1. Skyscraper
2. Town
3. Workshop
4. Moon
5. Factory
5. Factory

I go to Workshop"
0,"1. Skyscraper
2. Town
3. Moon
4. Factory
4. Factory

I'm stepping to Workshop"
4,"1. Beach
2. Lab
3. Airport
4. Lighthouse
5. Wildlife sanctuary
6. Factory
7. Movie theater
8. Farmers' market

I'm about to walk to Lighthouse"
0,"1. Beach
2. Lab
3. Airport
4. Wildlife sanctuary
5. Factory
6. Movie theater
7. Farmers' market

I'm entering Lighthouse"
3,"1. Train station
2. Kindergarten
3. Studio
4. Campground
5. Sun
6. Concert hall
7. Wildlife sanctuary
8. River
9. Cruise ship
10. Carnival
11. Safari park
12. Bakery
13. Office
14. Village

I'm on the way to Studio"
0,"1. Train station
2. Kindergarten
3. Campground
4. Sun
5. Concert hall
6. Wildlife sanctuary
7. River
8. Cruise ship
9. Carnival
10. Safari park
11. Bakery
12. Office
13. Village

I'm marching to Studio"
9,"1. Town
2. Train station
3. Beach
4. Office
5. Campsite
6. Campground
7. Park
8. Art gallery
9. Island
10. Television studio

I go to Island"
0,"1. Town
2. Train station
3. Beach
4. Office
5. Campsite
6. Campground
7. Park
8. Art gallery
9. Television studio

I'm moving towards Island"
9,"1. Stadium
2. Kindergarten
3. Bookstore
4. Winery
5. Workshop
6. Garden
7. Space station
8. Restaurant
9. Suburb
10. Lighthouse
11. Ski resort
12. Botanical garden
13. Forest
14. Coffee shop
15. Movie theater

I'm starting to Suburb"
0,"1. Stadium
2. Kindergarten
3. Bookstore
4. Winery
5. Workshop
6. Garden
7. Space station
8. Restaurant
9. Lighthouse
10. Ski resort
11. Botanical garden
12. Forest
13. Coffee shop
14. Movie theater

I'm navigating to Suburb"
3,"1. Television studio
2. Cabin
3. Library
4. Cinema
5. Sun
6. Forest
7. Carnival
8. Underwater cave
9. Suburb
10. Moon
11. Underground
12. Countryside
13. Museum

I'm marching to Library"
0,"1. Television studio
2. Cabin
3. Cinema
4. Sun
5. Forest
6. Carnival
7. Underwater cave
8. Suburb
9. Moon
10. Underground
11. Countryside
12. Museum

I'm venturing to Library"
3,"1. Concert hall
2. Art gallery
3. Rainforest
4. Movie theater
5. Underground
6. Observatory
7. Jupiter
8. Cave
9. Stadium
10. Cafe
11. Farmers' market
12. Cinema
13. Moon
14. Desert
15. Factory
16. Office building
17. Orchard

I'm starting for Rainforest"
0,"1. Concert hall
2. Art gallery
3. Movie theater
4. Underground
5. Observatory
6. Jupiter
7. Cave
8. Stadium
9. Cafe
10. Farmers' market
11. Cinema
12. Moon
13. Desert
14. Factory
15. Office building
16. Orchard

I'm en route to Rainforest"
14,"1. Garden
2. Jungle
3. Castle
4. Farm
5. Village
6. Campground
7. Radio station
8. Town
9. Farm market
10. Sun
11. Beach
12. Art gallery
13. Sculpture park
14. River
15. Cabin
16. Zoo
17. Stadium

I'm heading to River"
0,"1. Garden
2. Jungle
3. Castle
4. Farm
5. Village
6. Campground
7. Radio station
8. Town
9. Farm market
10. Sun
11. Beach
12. Art gallery
13. Sculpture park
14. Cabin
15. Zoo
16. Stadium

I'm preparing to go to River"
9,"1. Forest
2. Cave
3. Amusement park
4. Stadium
5. Spa
6. Library
7. Lab
8. Bakery
9. Vineyard
10. Train station
11. Cemetery
12. Suburb

I'm starting to Vineyard"
0,"1. Forest
2. Cave
3. Amusement park
4. Stadium
5. Spa
6. Library
7. Lab
8. Bakery
9. Train station
10. Cemetery
11. Suburb

I'm heading to Vineyard"
5,"1. Factory
2. Amusement park
3. River
4. Studio
5. Workshop
6. Vineyard

I'm journeying towards Workshop"
0,"1. Factory
2. Amusement park
3. River
4. Studio
5. Vineyard

I venture to Workshop"
1,"1. Ski resort
2. Town
3. Ice cream parlor

I'm starting towards Ski resort"
0,"1. Town
2. Ice cream parlor

I'm starting to Ski resort"
5,"1. Art gallery
2. Island
3. Farm market
4. Shopping mall
5. Radio station

I'm journeying towards Radio station"
0,"1. Art gallery
2. Island
3. Farm market
4. Shopping mall

I set out for Radio station"
3,"1. Farmers' market
2. Space station
3. Underwater cave
4. Jungle
5. Safari park
6. Bakery
7. Stadium
8. Radio station
9. Mountain
10. Cinema
11. Beach

I'm making a trip towards Underwater cave"
0,"1. Farmers' market
2. Space station
3. Jungle
4. Safari park
5. Bakery
6. Stadium
7. Radio station
8. Mountain
9. Cinema
10. Beach

I'm heading towards Underwater cave"
