Key,Value
0,"1. Room
2. Eli
3. Layla
4. Samuel

What type of furniture is in the room?"
1,"1. Room
2. Eli
3. Layla
4. Samuel

What activities does Eli usually enjoy doing?"
2,"1. Room
2. Eli
3. Layla
4. Samuel

What activities does Layla enjoy doing in her spare time?"
3,"1. Room
2. Eli
3. Layla
4. Samuel

What is Samuel's background?"
0,"1. Room
2. James
3. Gabriel
4. Jackson

What is the temperature of the room?"
1,"1. Room
2. James
3. Gabriel
4. Jackson

What does James do for work?"
2,"1. Room
2. James
3. Gabriel
4. Jackson

What is Gabriel's favorite hobby?"
3,"1. Room
2. James
3. Gabriel
4. Jackson

What does Jackson like to do for fun?"
0,"1. Room
2. Evelyn
3. Noah
4. Bella

What is the approximate size of the room?"
1,"1. Room
2. Evelyn
3. Noah
4. Bella

What kind of things is Evelyn interested in?"
2,"1. Room
2. Evelyn
3. Noah
4. Bella

What is Noah's favorite hobby?"
3,"1. Room
2. Evelyn
3. Noah
4. Bella

Is Bella interested in joining the conversation?"
0,"1. Room
2. Victoria
3. Owen
4. Skylar
5. Lily

Do any windows in this room open?"
1,"1. Room
2. Victoria
3. Owen
4. Skylar
5. Lily

What is Victoria's favorite hobby?"
2,"1. Room
2. Victoria
3. Owen
4. Skylar
5. Lily

What did Owen think of the presentation?"
3,"1. Room
2. Victoria
3. Owen
4. Skylar
5. Lily

What is Skylar's favorite hobby?"
4,"1. Room
2. Victoria
3. Owen
4. Skylar
5. Lily

""What is your favorite thing about Lily?"""
0,"1. Room
2. Ella
3. Matthew

What color are the walls in the room?"
1,"1. Room
2. Ella
3. Matthew

What topics does Ella like to talk about?"
2,"1. Room
2. Ella
3. Matthew

""Can you tell me something interesting about Matthew?"""
0,"1. Room
2. Zoe
3. Tyler

What items are in the room?"
1,"1. Room
2. Zoe
3. Tyler

What does Zoe enjoy doing in her free time?"
2,"1. Room
2. Zoe
3. Tyler

Is Tyler new here?"
0,"1. Room
2. Chloe
3. Ryan

What is the temperature in the room?"
1,"1. Room
2. Chloe
3. Ryan

What are Chloe's hobbies?"
2,"1. Room
2. Chloe
3. Ryan

What interests or hobbies does Ryan have?"
0,"1. Room
2. Eli
3. Samuel
4. Oliver

What is the temperature in this room?"
1,"1. Room
2. Eli
3. Samuel
4. Oliver

What is Eli's favorite hobby?"
2,"1. Room
2. Eli
3. Samuel
4. Oliver

Do you know Samuel personally?"
3,"1. Room
2. Eli
3. Samuel
4. Oliver

What does Oliver think about the current topic of conversation?"
0,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

What is the capacity of the room?"
1,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

What does Joseph do for a living?"
2,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

What interests does Bella have?"
3,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

What interests does Natalie have?"
4,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

""What does Victoria do for a living?"""
5,"1. Room
2. Joseph
3. Bella
4. Natalie
5. Victoria
6. Ryan

What does Ryan do for a living?"
0,"1. Room
2. Maya
3. Emily
4. Evelyn

What is the clothing colour of the rug in the room?"
1,"1. Room
2. Maya
3. Emily
4. Evelyn

What is your favorite thing about Maya?"
2,"1. Room
2. Maya
3. Emily
4. Evelyn

What ice cream flavor does Emily like the most?"
3,"1. Room
2. Maya
3. Emily
4. Evelyn

Do you know Evelyn?"
0,"1. Room
2. Sophia
3. Thomas
4. Evelyn
5. Savannah

What is the capacity of the room?"
1,"1. Room
2. Sophia
3. Thomas
4. Evelyn
5. Savannah

What does Sophia think about the topic being discussed in the room?"
2,"1. Room
2. Sophia
3. Thomas
4. Evelyn
5. Savannah

What is Thomas's favorite hobby?"
3,"1. Room
2. Sophia
3. Thomas
4. Evelyn
5. Savannah

""What is Evelyn's favorite ice cream flavor?"""
4,"1. Room
2. Sophia
3. Thomas
4. Evelyn
5. Savannah

What kind of hobbies does Savannah enjoy?"
0,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

What type of furniture is in the room?"
1,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

What type of food does John like?"
2,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

What does Claire do for a living?"
3,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

""What topics is Layla passionate about?"""
4,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

What do you enjoy doing in your free time, Sophia?"
5,"1. Room
2. John
3. Claire
4. Layla
5. Sophia
6. Grace

What is Grace's favorite hobby?"
0,"1. Room
2. Tyler
3. Grace
4. Daniel
5. Olivia

What are some of the features of this room?"
1,"1. Room
2. Tyler
3. Grace
4. Daniel
5. Olivia

What does Tyler think about the current topic of discussion?"
2,"1. Room
2. Tyler
3. Grace
4. Daniel
5. Olivia

What does Grace think about the topic we are discussing?"
3,"1. Room
2. Tyler
3. Grace
4. Daniel
5. Olivia

What are Daniel's hobbies?"
4,"1. Room
2. Tyler
3. Grace
4. Daniel
5. Olivia

What year is Olivia in school?"
0,"1. Room
2. Aiden
3. Elizabeth
4. Dylan
5. Nathan

What type of furniture is in the room?"
1,"1. Room
2. Aiden
3. Elizabeth
4. Dylan
5. Nathan

What type of music does Aiden like to listen to?"
2,"1. Room
2. Aiden
3. Elizabeth
4. Dylan
5. Nathan

What would you say are the best qualities about Elizabeth?"
3,"1. Room
2. Aiden
3. Elizabeth
4. Dylan
5. Nathan

What is Dylan's favorite hobby?"
4,"1. Room
2. Aiden
3. Elizabeth
4. Dylan
5. Nathan

What does Nathan do for a living?"
0,"1. Room
2. Liam
3. Eli
4. Stella

What is the temperature in the room?"
1,"1. Room
2. Liam
3. Eli
4. Stella

""What is Liam's favorite hobby?"""
2,"1. Room
2. Liam
3. Eli
4. Stella

What is Eli's favorite hobby?"
3,"1. Room
2. Liam
3. Eli
4. Stella

What does Stella think about the current topic of discussion?"
0,"1. Room
2. Caleb
3. Leah

What color are the walls in this room?"
1,"1. Room
2. Caleb
3. Leah

What kind of hobbies does Caleb enjoy?"
2,"1. Room
2. Caleb
3. Leah

What does Leah do for a living?"
0,"1. Room
2. Benjamin
3. Jackson
4. Natalie
5. Sophia

What color are the walls?"
1,"1. Room
2. Benjamin
3. Jackson
4. Natalie
5. Sophia

What does Benjamin do for a living?"
2,"1. Room
2. Benjamin
3. Jackson
4. Natalie
5. Sophia

What is Jackson's relationship to the other people in the room?"
3,"1. Room
2. Benjamin
3. Jackson
4. Natalie
5. Sophia

What is Natalie's favorite hobby?"
4,"1. Room
2. Benjamin
3. Jackson
4. Natalie
5. Sophia

What do you enjoy doing in your free time, Sophia?"
0,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

Is there anything in the room that could be dangerous?"
1,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

What does Gabriel do for a living?"
2,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

What does Michael do for a living?"
3,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

What is Anthony's favorite hobby?"
4,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

What does Sofia do for a living?"
5,"1. Room
2. Gabriel
3. Michael
4. Anthony
5. Sofia
6. Audrey

What kind of job does Audrey do?"
0,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What is the temperature in the room?"
1,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What kind of book is Lily currently reading?"
2,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What is Aria's favorite hobby?"
3,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What type of music does Aiden like to listen to?"
4,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What did Jackson say about the topic being discussed?"
5,"1. Room
2. Lily
3. Aria
4. Aiden
5. Jackson
6. Chloe

What is your opinion of Chloe's work ethic?"
0,"1. Room
2. Natalie
3. Dylan
4. Aurora

What color are the walls?"
1,"1. Room
2. Natalie
3. Dylan
4. Aurora

What is Natalie's favorite hobby?"
2,"1. Room
2. Natalie
3. Dylan
4. Aurora

What is Dylan's favorite type of music?"
3,"1. Room
2. Natalie
3. Dylan
4. Aurora

What is Aurora's relationship to the other people in the room?"
0,"1. Room
2. Joseph
3. Isaac
4. Levi

Do you have a fire extinguisher in the room?"
1,"1. Room
2. Joseph
3. Isaac
4. Levi

What is Joseph's favorite hobby?"
2,"1. Room
2. Joseph
3. Isaac
4. Levi

What type of work does Isaac do?"
3,"1. Room
2. Joseph
3. Isaac
4. Levi

What is Levi's favorite hobby?"
0,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What size is the room?"
1,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What is Victoria's favorite hobby?"
2,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What is Jack's favorite hobby?"
3,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What does Evan do for a living?"
4,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What is Bella's favorite hobby?"
5,"1. Room
2. Victoria
3. Jack
4. Evan
5. Bella
6. Cameron

What is Cameron's favorite hobby?"
0,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What color is the carpet in this room?"
1,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What is Victoria's favorite hobby?"
2,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What is Alexander's favorite hobby?"
3,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What are Emily's interests and hobbies?"
4,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What is Audrey interested in?"
5,"1. Room
2. Victoria
3. Alexander
4. Emily
5. Audrey
6. Luna

What interests does Luna have?"
0,"1. Room
2. Owen
3. Nova
4. Christian
5. Wyatt

What is the temperature of the room?"
1,"1. Room
2. Owen
3. Nova
4. Christian
5. Wyatt

""What is the favorite thing Owen likes to do in this room?"""
2,"1. Room
2. Owen
3. Nova
4. Christian
5. Wyatt

What is Nova's favorite subject in school?"
3,"1. Room
2. Owen
3. Nova
4. Christian
5. Wyatt

What has been Christian's favorite subject in school?"
4,"1. Room
2. Owen
3. Nova
4. Christian
5. Wyatt

What does Wyatt like to do in his free time?"
0,"1. Room
2. Natalie
3. Aaron
4. Bella

What color are the walls?"
1,"1. Room
2. Natalie
3. Aaron
4. Bella

What is Natalie's favorite hobby?"
2,"1. Room
2. Natalie
3. Aaron
4. Bella

What is Aaron's favorite hobby?"
3,"1. Room
2. Natalie
3. Aaron
4. Bella

What is Bella's favorite hobby?"
0,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

What is the temperature of the room?"
1,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

What is Christopher's favorite hobby?"
2,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

What are Daniel's hobbies?"
3,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

Do you know Isaac, and what does he do?"
4,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

What is Claire's favorite hobby?"
5,"1. Room
2. Christopher
3. Daniel
4. Isaac
5. Claire
6. Ryan

""What is Ryan's favorite hobby?"""
0,"1. Room
2. William
3. Lucas

What color are the walls in this room?"
1,"1. Room
2. William
3. Lucas

What is William's favorite hobby?"
2,"1. Room
2. William
3. Lucas

Where is Lucas originally from?"
0,"1. Room
2. Emma
3. Elijah
4. Aiden

What is the temperature in this room?"
1,"1. Room
2. Emma
3. Elijah
4. Aiden

What activities does Emma enjoy doing?"
2,"1. Room
2. Emma
3. Elijah
4. Aiden

Do you know anything about Elijah in this room?"
3,"1. Room
2. Emma
3. Elijah
4. Aiden

""What does Aiden think about the current situation?"""
0,"1. Room
2. Harper
3. Natalie

What type of furniture is in the room?"
1,"1. Room
2. Harper
3. Natalie

What is Harper's favorite hobby?"
2,"1. Room
2. Harper
3. Natalie

What interests does Natalie have?"
0,"1. Room
2. Chloe
3. Jordan
4. Lucas
5. Jonathan

What is the capacity of this room?"
1,"1. Room
2. Chloe
3. Jordan
4. Lucas
5. Jonathan

""What do you like to do for fun, Chloe?"""
2,"1. Room
2. Chloe
3. Jordan
4. Lucas
5. Jonathan

""What projects has Jordan been working on lately?"""
3,"1. Room
2. Chloe
3. Jordan
4. Lucas
5. Jonathan

What are Lucas's hobbies?"
4,"1. Room
2. Chloe
3. Jordan
4. Lucas
5. Jonathan

What is Jonathan's favorite hobby?"
0,"1. Room
2. Joshua
3. Hazel
4. David

What type of lighting is used in this room?"
1,"1. Room
2. Joshua
3. Hazel
4. David

What kind of hobbies does Joshua enjoy doing?"
2,"1. Room
2. Joshua
3. Hazel
4. David

What are Hazel's likes and dislikes?"
3,"1. Room
2. Joshua
3. Hazel
4. David

What are David's hobbies?"
0,"1. Room
2. Isabella
3. Aurora
4. Wyatt

What is the size of the room?"
1,"1. Room
2. Isabella
3. Aurora
4. Wyatt

What are Isabella's hobbies and interests?"
2,"1. Room
2. Isabella
3. Aurora
4. Wyatt

""What do you think about the current project we are working on Aurora?"""
3,"1. Room
2. Isabella
3. Aurora
4. Wyatt

What is Wyatt's favorite hobby?"
0,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What color are the walls?"
1,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What does Victoria do for a living?"
2,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What is Owen's favorite hobby?"
3,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What activities does Eli usually enjoy doing?"
4,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What does Sophia think about the topic being discussed in the room?"
5,"1. Room
2. Victoria
3. Owen
4. Eli
5. Sophia
6. Stella

What has Stella been up to lately?"
0,"1. Room
2. Skylar
3. Maya
4. Gabriel
5. Ryan

What furniture is in this room?"
1,"1. Room
2. Skylar
3. Maya
4. Gabriel
5. Ryan

What activities does Skylar enjoy doing in this room?"
2,"1. Room
2. Skylar
3. Maya
4. Gabriel
5. Ryan

What is your favorite thing about Maya?"
3,"1. Room
2. Skylar
3. Maya
4. Gabriel
5. Ryan

What kind of work does Gabriel do?"
4,"1. Room
2. Skylar
3. Maya
4. Gabriel
5. Ryan

What is Ryan's favorite hobby?"
0,"1. Room
2. Aria
3. Jack

What type of windows are in this room?"
1,"1. Room
2. Aria
3. Jack

What does Aria think of the current topic of conversation?"
2,"1. Room
2. Aria
3. Jack

""What does Jack like to do for fun?"""
0,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

What color are the walls of this room?"
1,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

What language does Stella speak fluently?"
2,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

Are you Aurora, the one I saw earlier?"
3,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

What is Nathan's favorite hobby?"
4,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

What is Thomas' relationship to the rest of the people in the room?"
5,"1. Room
2. Stella
3. Aurora
4. Nathan
5. Thomas
6. Ethan

What is Ethan's favorite hobby?"
0,"1. Room
2. Savannah
3. Scarlett

What type of furniture is in the room?"
1,"1. Room
2. Savannah
3. Scarlett

What is Savannah's favorite hobby?"
2,"1. Room
2. Savannah
3. Scarlett

What does Scarlett enjoy doing in her free time?"
0,"1. Room
2. Lily
3. Avery
4. Christopher
5. Bella

What color are the walls?"
1,"1. Room
2. Lily
3. Avery
4. Christopher
5. Bella

What kind of book is Lily currently reading?"
2,"1. Room
2. Lily
3. Avery
4. Christopher
5. Bella

What is Avery's favorite hobby?"
3,"1. Room
2. Lily
3. Avery
4. Christopher
5. Bella

What does Christopher do for a living?"
4,"1. Room
2. Lily
3. Avery
4. Christopher
5. Bella

""What type of music does Bella like to listen to?"""
0,"1. Room
2. Emily
3. Michael
4. Aria
5. Paisley

Is there a fan or air conditioning in the room?"
1,"1. Room
2. Emily
3. Michael
4. Aria
5. Paisley

What is Emily's favorite hobby?"
2,"1. Room
2. Emily
3. Michael
4. Aria
5. Paisley

What does Michael do for a living?"
3,"1. Room
2. Emily
3. Michael
4. Aria
5. Paisley

What type of music does Aria like?"
4,"1. Room
2. Emily
3. Michael
4. Aria
5. Paisley

How long have you known Paisley?"
0,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

What is the size of the room?"
1,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

What brought Mason to this room today?"
2,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

Is Logan interested in joining any activities in the room?"
3,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

What does William do for a living?"
4,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

What is Abigail's favorite hobby?"
5,"1. Room
2. Mason
3. Logan
4. William
5. Abigail
6. Eli

What activities does Eli usually enjoy doing?"
0,"1. Room
2. Grace
3. Nora
4. Paisley
5. Nova

What color are the walls in this room?"
1,"1. Room
2. Grace
3. Nora
4. Paisley
5. Nova

What is Grace's favorite hobby?"
2,"1. Room
2. Grace
3. Nora
4. Paisley
5. Nova

What does Nora think about the topic we just discussed?"
3,"1. Room
2. Grace
3. Nora
4. Paisley
5. Nova

What does Paisley do for a living?"
4,"1. Room
2. Grace
3. Nora
4. Paisley
5. Nova

What is Nova's favorite hobby?"
0,"1. Room
2. David
3. Aurora
4. Jack

What's the temperature in the room?"
1,"1. Room
2. David
3. Aurora
4. Jack

What are David's hobbies?"
2,"1. Room
2. David
3. Aurora
4. Jack

""What do you think about the current project we are working on Aurora?"""
3,"1. Room
2. David
3. Aurora
4. Jack

What does Jack do for a living?"
0,"1. Room
2. Aiden
3. Alexander
4. Mason
5. Zara

What type of lighting is in the room?"
1,"1. Room
2. Aiden
3. Alexander
4. Mason
5. Zara

What hobbies does Aiden enjoy?"
2,"1. Room
2. Aiden
3. Alexander
4. Mason
5. Zara

What kind of interests and hobbies does Alexander have?"
3,"1. Room
2. Aiden
3. Alexander
4. Mason
5. Zara

What brought Mason to this room today?"
4,"1. Room
2. Aiden
3. Alexander
4. Mason
5. Zara

What is Zara's favorite hobby?"
0,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

What is the temperature in the room?"
1,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

What does Mason do for work?"
2,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

What does Emma do for a living?"
3,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

What is Ella's favorite thing to do in her free time?"
4,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

What is Claire's favorite hobby?"
5,"1. Room
2. Mason
3. Emma
4. Ella
5. Claire
6. Gabriella

Do you know how long Gabriella has worked in this room?"
0,"1. Room
2. Harper
3. Mia
4. Skylar

What kind of furniture is in the room?"
1,"1. Room
2. Harper
3. Mia
4. Skylar

Do you know Harper personally?"
2,"1. Room
2. Harper
3. Mia
4. Skylar

What hobbies does Mia have?"
3,"1. Room
2. Harper
3. Mia
4. Skylar

""What did you do today, Skylar?"""
0,"1. Room
2. Jordan
3. Ethan

What color is the carpet in this room?"
1,"1. Room
2. Jordan
3. Ethan

""What projects has Jordan been working on lately?"""
2,"1. Room
2. Jordan
3. Ethan

What are Ethan's interests?"
0,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What color are the walls?"
1,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What topics does Thomas seem interested in?"
2,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What does Samuel do for a living?"
3,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What kind of work does Jordan do?"
4,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What is Aaron's favorite hobby?"
5,"1. Room
2. Thomas
3. Samuel
4. Jordan
5. Aaron
6. Mia

What does Mia do for a living?"
